2015-11-06 00:13:38 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1446740018 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 00:13:38 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1446740018 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 00:13:38 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1446740018 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 00:13:38 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1446740018 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:04:07 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1446743047 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:04:07 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1446743047 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:04:07 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1446743047 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:04:07 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1446743047 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:54:22 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1446746062 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:54:22 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1446746062 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:54:22 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1446746062 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 01:54:22 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1446746062 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 02:43:26 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-1 | 1446749006 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 02:43:26 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-2 | 1446749006 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 02:43:26 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1446749006 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
2015-11-06 02:43:26 | 192.168.0.1 | /index.php/oauth/authorize | oauth-authorize-8 | 1446749006 | {"client_id":"app13","redirect_uri":"http:\/\/open.dbowner.com\/index\/callback.html","response_type":"code","scope":"code","display":"mobile","_module":"oauth","_action":"authorize"}
