2016-06-16 01:36:15 | 40.77.167.10 | /index.php/robots.txt |robots.txt模块不存在
2016-06-16 03:07:09 | 66.249.66.189 | /index.php/robots.txt |robots.txt模块不存在
2016-06-16 03:07:09 | 66.249.66.189 | /index.php/oauth/authorize | oauth-authorize-1 | 1466017629 | {"client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-06-16 03:07:09 | 66.249.66.189 | /index.php/oauth/authorize | oauth-authorize-2 | 1466017629 | {"client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-06-16 03:07:09 | 66.249.66.189 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1466017629 | {"client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/oauth/authorize | oauth-authorize-8 | 1466017630 | {"client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/oauth/authorize | oauth-authorize-4 | 1466017630 | {"client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/oauth/authorize | oauth-authorize-5 | 1466017630 | {"client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","_module":"oauth","_action":"authorize"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/iframe/login | index-login-1 | 1466017630 | {"ident":"oauthlogin","client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/iframe/login | index-login-2 | 1466017630 | {"ident":"oauthlogin","client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/iframe/login | index-login-3 | 1466017630 | {"ident":"oauthlogin","client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-06-16 03:07:10 | 66.249.66.189 | /index.php/iframe/login | index-login-4 | 1466017630 | {"ident":"oauthlogin","client_id":"app64","redirect_uri":"http:\/\/team.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"http:\/\/team.yannyo.com\/login\/forget","src_register":"http:\/\/team.yannyo.com\/login\/register","oa_tpl":"web_wide","apppermissions":"","_module":"iframe","_action":"login"}
2016-06-16 04:40:34 | 66.249.66.162 | /index.php/robots.txt |robots.txt模块不存在
2016-06-16 06:58:02 | 144.76.93.46 | /index.php/robots.txt |robots.txt模块不存在
2016-06-16 06:58:03 | 144.76.93.46 | /index.php/oauth/authorize | oauth-authorize-1 | 1466031483 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 06:58:03 | 144.76.93.46 | /index.php/oauth/authorize | oauth-authorize-2 | 1466031483 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 06:58:03 | 144.76.93.46 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1466031483 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 06:58:04 | 144.76.93.46 | /index.php/oauth/authorize | oauth-authorize-8 | 1466031484 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 06:58:04 | 144.76.93.46 | /index.php/oauth/authorize | oauth-authorize-4 | 1466031484 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 06:58:04 | 144.76.93.46 | /index.php/oauth/authorize | oauth-authorize-5 | 1466031484 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 06:58:06 | 144.76.93.46 | /index.php/index/login | index-login-1 | 1466031486 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 06:58:06 | 144.76.93.46 | /index.php/index/login | index-login-2 | 1466031486 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 06:58:06 | 144.76.93.46 | /index.php/index/login | index-login-3 | 1466031486 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 06:58:06 | 144.76.93.46 | /index.php/index/login | index-login-4 | 1466031486 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:39 | 144.76.61.21 | /index.php/robots.txt |robots.txt模块不存在
2016-06-16 08:31:42 | 144.76.61.21 | /index.php/index/login | index-login-1 | 1466037102 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:42 | 144.76.61.21 | /index.php/index/login | index-login-2 | 1466037102 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:42 | 144.76.61.21 | /index.php/index/login | index-login-3 | 1466037102 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:42 | 144.76.61.21 | /index.php/index/login | index-login-4 | 1466037102 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:44 | 144.76.61.21 | /index.php/oauth/authorize | oauth-authorize-1 | 1466037104 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 08:31:45 | 144.76.61.21 | /index.php/oauth/authorize | oauth-authorize-2 | 1466037105 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 08:31:45 | 144.76.61.21 | /index.php/oauth/authorize | oauth-authorize-8-pre | 1466037105 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 08:31:48 | 144.76.61.21 | /index.php/oauth/authorize | oauth-authorize-8 | 1466037108 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 08:31:48 | 144.76.61.21 | /index.php/oauth/authorize | oauth-authorize-4 | 1466037108 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 08:31:48 | 144.76.61.21 | /index.php/oauth/authorize | oauth-authorize-5 | 1466037108 | {"response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","_module":"oauth","_action":"authorize"}
2016-06-16 08:31:50 | 144.76.61.21 | /index.php/index/login | index-login-1 | 1466037110 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:50 | 144.76.61.21 | /index.php/index/login | index-login-2 | 1466037110 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:50 | 144.76.61.21 | /index.php/index/login | index-login-3 | 1466037110 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 08:31:50 | 144.76.61.21 | /index.php/index/login | index-login-4 | 1466037110 | {"ident":"oauthlogin","response_type":"code","client_id":"80002001","redirect_uri":"http:\/\/dev.dbowner.com\/account\/ReCall","oa_tpl":"web_wide","apppermissions":"","_module":"index","_action":"login"}
2016-06-16 09:38:39 | 49.73.115.217 | /index.php/oauth/authorize | oauth-authorize-1 | 1466041119 | {"client_id":"app62","redirect_uri":"http:\/\/order.yannyo.com\/login\/callback","response_type":"code","bg_trans":"1","src_forget":"","src_register":"","_module":"oauth","_action":"authorize"}
